Film.Ratings.Link,film.title,Year,runtime,Director,Language,country,half.star,one.star,one.half.star,two.star,two.half.star,three.star,three.half.star,four.star,four.half.star,five.star,AvgRating
https://letterboxd.com/csi/film/drop-dead-gorgeous/rating-histogram/,Drop Dead Gorgeous,1999,98,Michael Patrick Jann,English,USA,51,180,190,846,1054,3452,4212,5865,1955,2718,3.691614286
https://letterboxd.com/csi/film/drowning-by-numbers/rating-histogram/,Drowning by Numbers,1988,118,Peter Greenaway,English,Netherlands,14,24,27,106,141,486,700,1199,489,452,3.793430456
https://letterboxd.com/csi/film/drug-war/rating-histogram/,Drug War,2012,107,Johnnie To,Cantonese,Hong Kong,17,22,54,197,338,1334,2142,2992,1053,506,3.707221259
https://letterboxd.com/csi/film/drugstore-cowboy/rating-histogram/,Drugstore Cowboy,1989,98,Gus Van Sant,English,USA,26,78,84,480,782,3305,4555,5914,1711,1417,3.674258936
https://letterboxd.com/csi/film/drums-along-the-mohawk/rating-histogram/,Drums Along the Mohawk,1939,100,John Ford,English,USA,5,28,28,117,204,560,569,501,108,72,3.347627737
https://letterboxd.com/csi/film/drunken-angel/rating-histogram/,Drunken Angel,1948,98,Akira Kurosawa,Japanese,Japan,5,17,23,95,221,1279,2856,4476,1379,880,3.84106491
https://letterboxd.com/csi/film/drunken-master/rating-histogram/,Drunken Master,1978,111,Yuen Woo-ping,Cantonese,Hong Kong,18,75,73,368,670,3224,4633,6108,1338,1447,3.686086666
https://letterboxd.com/csi/film/dry-summer/rating-histogram/,Dry Summer,1963,90,Metin Erksan,Turkish,Turkey,15,7,14,43,61,242,488,1015,370,275,3.876679842
https://letterboxd.com/csi/film/duck-season/rating-histogram/,Duck Season,2004,90,Fernando Eimbcke,Spanish,Mexico,4,10,10,49,61,261,412,636,210,238,3.797726071
https://letterboxd.com/csi/film/duck-soup-1933/rating-histogram/,Duck Soup,1933,69,Leo McCarey,English,USA,84,236,210,815,1063,3435,4261,8184,3902,6068,3.918677897
https://letterboxd.com/csi/film/duck-you-sucker/rating-histogram/,"Duck, You Sucker",1971,157,Sergio Leone,Italian,Spain,9,44,61,247,418,1551,2761,4395,1827,1278,3.827098721
https://letterboxd.com/csi/film/dude-bro-party-massacre-iii/rating-histogram/,Dude Bro Party Massacre III,2015,101,Tomm Jacobsen,English,USA,46,80,89,236,274,682,656,634,160,260,3.301732435
https://letterboxd.com/csi/film/dudes-2001/rating-histogram/,Dudes!,2001,90,Radivoje 'Raša' Andrić,Serbian,Yugoslavia,1,4,2,4,26,61,105,122,63,87,3.868421053
https://letterboxd.com/csi/film/duel-to-the-death/rating-histogram/,Duel to the Death,1983,86,Tony Ching Siu-Tung,Cantonese,Hong Kong,2,3,2,19,46,159,281,490,203,175,3.89057971
https://letterboxd.com/csi/film/duel/rating-histogram/,Duel,1971,90,Steven Spielberg,English,USA,52,118,144,636,1048,5077,8628,12713,3597,2616,3.748289006
https://letterboxd.com/csi/film/duelle/rating-histogram/,Duelle,1976,121,Jacques Rivette,French,France,5,25,21,101,145,401,501,857,510,523,3.858206539
https://letterboxd.com/csi/film/dum-laga-ke-haisha/rating-histogram/,Dum Laga Ke Haisha,2015,111,Sharat Katariya,Hindi,India,4,13,20,60,123,436,607,446,74,71,3.439590076
https://letterboxd.com/csi/film/duma/rating-histogram/,Duma,2005,100,Carroll Ballard,English,South Africa,7,14,13,60,85,273,303,240,41,65,3.377384196
https://letterboxd.com/csi/film/dumb-and-dumber/rating-histogram/,Dumb and Dumber,1994,107,Peter Farrelly,English,USA,1639,3458,2743,9538,9745,27165,20985,23577,6219,10394,3.300074483
https://letterboxd.com/csi/film/dumbo/rating-histogram/,Dumbo,1941,64,Ben Sharpsteen,English,USA,456,1428,1161,5923,6697,24031,17359,19553,4166,7561,3.39162846
https://letterboxd.com/csi/film/dumplings/rating-histogram/,Dumplings,2005,91,Fruit Chan,Cantonese,Hong Kong,16,46,63,210,334,1147,1289,1202,208,259,3.434227063
https://letterboxd.com/csi/film/dune-2021/rating-histogram/,Dune,2021,155,Denis Villeneuve,English,USA,1149,2108,1847,7822,10252,33016,50771,128133,95786,81492,4.060620647
https://letterboxd.com/csi/film/dunkirk-2017/rating-histogram/,Dunkirk,2017,107,Christopher Nolan,English,France,1389,4274,2814,17377,16595,78601,79933,171843,65102,76260,3.816951193
https://letterboxd.com/csi/film/dunkirk/rating-histogram/,Dunkirk,1958,134,Leslie Norman,English,UK,3,3,11,34,71,323,242,204,41,37,3.37254902
https://letterboxd.com/csi/film/durval-records/rating-histogram/,Durval Records,2002,96,Anna Muylaert,Portuguese,Brazil,5,5,15,40,54,217,244,362,126,195,3.752969121
https://letterboxd.com/csi/film/dust-cloth/rating-histogram/,Dust Cloth,2015,99,Ahu Öztürk,Turkish,Turkey,2,7,13,56,86,294,304,269,35,34,3.367272727
https://letterboxd.com/csi/film/dust-in-the-wind/rating-histogram/,Dust in the Wind,1986,109,Hou Hsiao-hsien,Chinese,Taiwan,1,7,14,55,86,353,658,1247,536,398,3.906259314
https://letterboxd.com/csi/film/duvidha/rating-histogram/,Duvidha,1973,82,Mani Kaul,Hindi,India,3,5,7,43,62,246,336,631,314,227,3.865528282
https://letterboxd.com/csi/film/dwelling-in-the-fuchun-mountains/rating-histogram/,Dwelling in the Fuchun Mountains,2019,150,Gu Xiaogang,Chinese,China,4,6,11,42,56,175,282,393,165,99,3.706407137
https://letterboxd.com/csi/film/dying-of-laughter/rating-histogram/,Dying of Laughter,1999,113,Álex de la Iglesia,Spanish,Spain,8,14,21,60,94,238,251,239,63,80,3.404962547
https://letterboxd.com/csi/film/dying-to-survive/rating-histogram/,Dying to Survive,2018,117,Muye Wen,Chinese,China,2,8,11,57,72,278,384,450,129,93,3.600404313
https://letterboxd.com/csi/film/each-dawn-i-die/rating-histogram/,Each Dawn I Die,1939,92,William Keighley,English,USA,1,4,3,20,37,204,249,198,34,30,3.487179487
https://letterboxd.com/csi/film/early-spring/rating-histogram/,Early Spring,1956,144,Yasujirō Ozu,Japanese,Japan,0,6,11,23,48,227,438,1093,474,428,4.020196507
https://letterboxd.com/csi/film/early-summer/rating-histogram/,Early Summer,1951,135,Yasujirō Ozu,Japanese,Japan,4,10,18,62,103,443,942,2593,1889,1749,4.180724434
https://letterboxd.com/csi/film/earth-1930/rating-histogram/,Earth,1930,75,Alexander Dovzhenko,Ukrainian,USSR,11,36,41,184,238,828,843,1284,488,573,3.689239947
https://letterboxd.com/csi/film/earth-1998/rating-histogram/,Earth,1998,101,Deepa Mehta,Hindi,Canada,2,3,11,30,41,148,195,254,71,43,3.5839599
https://letterboxd.com/csi/film/east-of-eden/rating-histogram/,East of Eden,1955,115,Elia Kazan,English,USA,27,79,101,399,658,2570,3992,6365,2318,2227,3.810578565
https://letterboxd.com/csi/film/east-side-west-side/rating-histogram/,"East Side, West Side",1949,108,Mervyn LeRoy,English,USA,0,4,4,18,61,169,174,123,22,15,3.356779661
https://letterboxd.com/csi/film/easter-parade/rating-histogram/,Easter Parade,1948,107,Charles Walters,English,USA,5,20,18,140,239,1028,1181,1263,266,345,3.57791343
https://letterboxd.com/csi/film/eastern-boys/rating-histogram/,Eastern Boys,2013,128,Robin Campillo,French,France,13,22,26,81,102,344,402,343,104,62,3.384589726
https://letterboxd.com/csi/film/eastern-condors/rating-histogram/,Eastern Condors,1987,97,Sammo Hung,Cantonese,Hong Kong,1,6,10,37,66,283,441,808,283,187,3.814090481
https://letterboxd.com/csi/film/eastern-promises/rating-histogram/,Eastern Promises,2007,100,David Cronenberg,English,UK,67,172,191,999,1909,8068,14077,23483,7352,4187,3.779638046
https://letterboxd.com/csi/film/easy-a/rating-histogram/,Easy A,2010,93,Will Gluck,English,USA,1088,3125,2986,13147,16569,56855,48639,52703,10313,17696,3.416829882
https://letterboxd.com/csi/film/easy-living/rating-histogram/,Easy Living,1937,88,Mitchell Leisen,English,USA,1,7,12,39,67,363,647,871,245,151,3.731169372
https://letterboxd.com/csi/film/easy-rider/rating-histogram/,Easy Rider,1969,95,Dennis Hopper,English,USA,187,515,580,2113,2940,9382,11832,16371,6076,5562,3.658312034
https://letterboxd.com/csi/film/eat-drink-man-woman/rating-histogram/,Eat Drink Man Woman,1994,123,Ang Lee,Chinese,Taiwan,6,17,15,100,189,1022,2087,4673,2255,1653,4.010152284
https://letterboxd.com/csi/film/eating-raoul/rating-histogram/,Eating Raoul,1982,87,Paul Bartel,English,USA,46,96,85,352,528,1674,2061,2084,519,422,3.468603025
https://letterboxd.com/csi/film/ebola-syndrome/rating-histogram/,Ebola Syndrome,1996,98,Herman Yau,Cantonese,Hong Kong,23,35,36,115,155,405,398,386,102,123,3.343082115
https://letterboxd.com/csi/film/ecce-bombo/rating-histogram/,Ecce Bombo,1978,103,Nanni Moretti,Italian,Italy,3,8,10,54,86,350,449,559,156,172,3.663779101
https://letterboxd.com/csi/film/eccentricities-of-a-blonde-haired-girl/rating-histogram/,Eccentricities of a Blonde-Haired Girl,2009,64,Manoel de Oliveira,Portuguese,Portugal,5,22,25,87,75,228,247,247,73,45,3.333491461
https://letterboxd.com/csi/film/echo-2019-1/rating-histogram/,Echo,2019,79,Rúnar Rúnarsson,Icelandic,France,6,25,14,97,146,452,571,662,190,149,3.551254325
https://letterboxd.com/csi/film/ecstasy-of-the-angels/rating-histogram/,Ecstasy of the Angels,1972,89,Kōji Wakamatsu,Japanese,Japan,5,11,7,35,55,165,169,167,42,35,3.400868307
https://letterboxd.com/csi/film/ecstasy/rating-histogram/,Ecstasy,1933,89,Gustav Machatý,Czech,Czechoslovakia,6,11,11,67,87,280,284,240,53,48,3.36200552
https://letterboxd.com/csi/film/ed-edd-n-eddys-big-picture-show/rating-histogram/,"Ed, Edd n Eddy's Big Picture Show",2009,87,Danny Antonucci,English,USA,6,17,17,44,63,311,470,707,260,421,3.873920553
https://letterboxd.com/csi/film/ed-wood/rating-histogram/,Ed Wood,1994,127,Tim Burton,English,USA,77,222,205,1038,1372,5987,9107,20313,10508,12241,4.02247421
https://letterboxd.com/csi/film/eddie-the-eagle/rating-histogram/,Eddie the Eagle,2015,106,Dexter Fletcher,English,Germany,76,254,341,1678,3137,11368,13185,11232,2058,2039,3.452598748
https://letterboxd.com/csi/film/eden-2014-1/rating-histogram/,Eden,2014,131,Mia Hansen-Løve,English,France,26,70,95,337,575,1262,1371,1391,379,278,3.385373444
https://letterboxd.com/csi/film/eden-and-after/rating-histogram/,Eden and After,1970,93,Alain Robbe-Grillet,French,Czechoslovakia,5,17,22,82,96,242,261,308,96,77,3.436981758
https://letterboxd.com/csi/film/edge-of-seventeen/rating-histogram/,Edge of Seventeen,1998,104,David Moreton,English,USA,19,39,50,208,314,974,839,734,192,189,3.352445194
https://letterboxd.com/csi/film/edge-of-the-city/rating-histogram/,Edge of the City,1957,85,Martin Ritt,English,USA,3,1,4,37,71,342,665,526,111,66,3.58543264
https://letterboxd.com/csi/film/edge-of-tomorrow/rating-histogram/,Edge of Tomorrow,2014,113,Doug Liman,English,Australia,404,1142,1147,5649,8105,35837,52176,82883,24058,16892,3.718926993
https://letterboxd.com/csi/film/educating-rita/rating-histogram/,Educating Rita,1983,110,Lewis Gilbert,English,UK,2,21,22,131,218,787,928,1166,255,253,3.581152524
https://letterboxd.com/csi/film/education-2020/rating-histogram/,Education,2020,63,Steve McQueen,English,UK,5,12,14,94,299,1413,2994,3883,1071,561,3.754639474
https://letterboxd.com/csi/film/edvard-munch/rating-histogram/,Edvard Munch,1974,221,Peter Watkins,Norwegian,Norway,6,5,11,39,55,160,227,684,576,931,4.267817372
https://letterboxd.com/csi/film/edward-2019/rating-histogram/,Edward,2019,82,Thop Nazareno,Tagalog,Philippines,1,1,4,12,18,61,135,335,163,106,3.989832536
https://letterboxd.com/csi/film/edward-ii/rating-histogram/,Edward II,1991,90,Derek Jarman,English,UK,9,21,17,80,83,255,393,561,195,150,3.645408163
https://letterboxd.com/csi/film/edward-scissorhands/rating-histogram/,Edward Scissorhands,1990,105,Tim Burton,English,USA,433,1305,1128,6691,8106,41930,48055,92122,27300,51678,3.876515706
https://letterboxd.com/csi/film/eeb-allay-ooo/rating-histogram/,Eeb Allay Ooo!,2019,97,Prateek Vats,Hindi,India,3,4,5,39,72,302,455,546,107,77,3.614906832
https://letterboxd.com/csi/film/eega/rating-histogram/,Eega,2012,145,S.S. Rajamouli,Telugu,India,26,35,41,132,151,522,626,719,216,265,3.542261251
https://letterboxd.com/csi/film/eemayau/rating-histogram/,Ee.Ma.Yau,2018,120,Lijo Jose Pellissery,Malayalam,India,6,14,19,40,50,124,213,663,394,401,4.053014553
https://letterboxd.com/csi/film/effi-briest/rating-histogram/,Effi Briest,1974,141,Rainer Werner Fassbinder,German,Germany,3,18,21,72,113,285,302,341,126,104,3.494945848
https://letterboxd.com/csi/film/egg/rating-histogram/,Egg,2007,97,Semih Kaplanoğlu,Turkish,Turkey,11,29,23,77,136,368,406,402,67,107,3.402521525
https://letterboxd.com/csi/film/eggshells/rating-histogram/,Eggshells,1969,89,Tobe Hooper,,English,5,15,23,76,98,167,150,154,69,65,3.316909976
https://letterboxd.com/csi/film/eight-men-out/rating-histogram/,Eight Men Out,1988,119,John Sayles,English,USA,7,21,27,159,287,1301,1458,1507,299,167,3.499904453
https://letterboxd.com/csi/film/eighth-grade/rating-histogram/,Eighth Grade,2018,94,Bo Burnham,English,USA,870,1854,1304,5482,6348,25267,36686,74253,33993,31878,3.875703765
https://letterboxd.com/csi/film/ek-hasina-thi/rating-histogram/,Ek Hasina Thi,2004,120,Sriram Raghavan,Hindi,India,4,3,9,26,29,128,226,179,31,23,3.477963526
https://letterboxd.com/csi/film/ek-ladki-ko-dekha-toh-aisa-laga/rating-histogram/,Ek Ladki Ko Dekha Toh Aisa Laga,2019,121,Shelly Chopra Dhar,Hindi,India,36,63,55,175,195,535,478,587,200,327,3.456054319
https://letterboxd.com/csi/film/el-angel-2018/rating-histogram/,El Angel,2018,115,Luis Ortega,Spanish,Argentina,47,104,128,516,878,3162,4042,5526,1575,1867,3.682039787
https://letterboxd.com/csi/film/el-bola/rating-histogram/,El Bola,2000,88,Achero Mañas,Spanish,Spain,7,11,8,39,95,349,535,475,119,82,3.550581395
https://letterboxd.com/csi/film/el-bonaerense/rating-histogram/,El bonaerense,2002,105,Pablo Trapero,,Spanish,2,7,2,24,41,194,195,210,27,22,3.449585635
https://letterboxd.com/csi/film/el-camino-a-breaking-bad-movie/rating-histogram/,El Camino: A Breaking Bad Movie,2019,123,Vince Gilligan,English,USA,530,1509,1432,6816,10453,37476,46278,48425,11200,9346,3.510319085
https://letterboxd.com/csi/film/el-cid/rating-histogram/,El Cid,1961,182,Anthony Mann,English,Italy,9,23,16,148,225,600,580,472,127,147,3.380698764
https://letterboxd.com/csi/film/el-compadre-mendoza/rating-histogram/,El compadre Mendoza,1934,85,Fernando de Fuentes,Spanish,Mexico,0,2,2,7,15,74,107,170,70,74,3.873320537
https://letterboxd.com/csi/film/el-crack/rating-histogram/,El crack,1981,121,José Luis Garci,Spanish,Spain,2,1,5,9,21,119,255,423,136,115,3.875230203
https://letterboxd.com/csi/film/el-dorado/rating-histogram/,El Dorado,1966,120,Howard Hawks,English,USA,8,22,27,131,252,1156,1728,2195,641,486,3.696810111
https://letterboxd.com/csi/film/el-infierno/rating-histogram/,El Infierno,2010,145,Luis Estrada,Spanish,Mexico,10,20,11,66,137,530,794,1602,669,751,3.934313725
https://letterboxd.com/csi/film/el-mariachi/rating-histogram/,El Mariachi,1992,81,Robert Rodriguez,Spanish,Mexico,47,160,210,976,1666,6016,5463,4037,694,671,3.330491474
https://letterboxd.com/csi/film/el-norte/rating-histogram/,El Norte,1983,141,Gregory Nava,Spanish,UK,5,13,11,59,104,364,583,1101,506,447,3.901816474
https://letterboxd.com/csi/film/el-planeta/rating-histogram/,El Planeta,2021,81,Amalia Ulman,Spanish,Argentina,2,18,19,67,125,346,377,374,99,65,3.430294906
https://letterboxd.com/csi/film/el-sur/rating-histogram/,El sur,1983,95,Víctor Erice,Spanish,Spain,2,11,19,98,114,403,856,1866,1305,1191,4.095140665
https://letterboxd.com/csi/film/el-topo/rating-histogram/,El Topo,1970,125,Alejandro Jodorowsky,Spanish,Mexico,233,375,325,978,1186,3339,4446,7825,3089,3520,3.724067783
https://letterboxd.com/csi/film/el/rating-histogram/,Él,1953,92,Luis Buñuel,Spanish,Mexico,1,5,8,46,74,324,600,1258,564,433,3.954572895
https://letterboxd.com/csi/film/election-2/rating-histogram/,Election 2,2006,92,Johnnie To,Cantonese,Hong Kong,7,3,4,42,96,371,649,1143,554,358,3.897118066
https://letterboxd.com/csi/film/election-2005/rating-histogram/,Election,2005,101,Johnnie To,Cantonese,Hong Kong,1,26,26,116,219,898,1463,2081,664,392,3.726044852
https://letterboxd.com/csi/film/election/rating-histogram/,Election,1999,103,Alexander Payne,English,USA,153,407,381,1600,2277,8990,13915,22654,8657,5702,3.764559132
https://letterboxd.com/csi/film/electra-glide-in-blue/rating-histogram/,Electra Glide in Blue,1973,114,James William Guercio,English,USA,1,16,11,76,118,364,530,679,203,137,3.625995316
https://letterboxd.com/csi/film/electra-my-love/rating-histogram/,"Electra, My Love",1974,74,Miklós Jancsó,Hungarian,Hungary,3,11,4,26,53,110,152,242,95,83,3.69127086
https://letterboxd.com/csi/film/electric-dragon-80000-v/rating-histogram/,Electric Dragon 80.000 V,2001,55,Gakuryû Ishii,Japanese,Japan,7,15,25,74,117,378,495,667,225,250,3.681091877
https://letterboxd.com/csi/film/electrick-children/rating-histogram/,Electrick Children,2012,96,Rebecca Thomas,English,USA,29,51,87,342,592,1693,1626,1681,461,620,3.484892788
https://letterboxd.com/csi/film/electroma/rating-histogram/,Electroma,2006,72,Thomas Bangalter,No spoken language,France,16,42,41,137,159,489,518,596,155,265,3.502688172
https://letterboxd.com/csi/film/elena/rating-histogram/,Elena,2011,109,Andrey Zvyagintsev,Russian,Russian Federation,12,28,38,151,226,794,1332,1862,482,296,3.658111473
https://letterboxd.com/csi/film/elephant-2003/rating-histogram/,Elephant,2003,82,Gus Van Sant,English,USA,613,923,856,2358,3070,9152,11241,16537,5965,5896,3.606622388
https://letterboxd.com/csi/film/elevator-to-the-gallows/rating-histogram/,Elevator to the Gallows,1958,91,Louis Malle,French,France,9,38,34,210,377,1929,4019,9247,4386,2859,3.995564307
https://letterboxd.com/csi/film/elf/rating-histogram/,Elf,2003,97,Jon Favreau,English,USA,2378,4656,3122,11804,12236,39318,34958,47932,12888,23304,3.485415066
https://letterboxd.com/csi/film/elisa-marcela/rating-histogram/,Elisa & Marcela,2019,118,Isabel Coixet,Spanish,Spain,53,160,162,605,712,2144,2064,2574,630,1199,3.513685334
https://letterboxd.com/csi/film/elite-squad-the-enemy-within/rating-histogram/,Elite Squad: The Enemy Within,2010,115,José Padilha,Portuguese,Brazil,52,91,93,463,554,2375,3222,6188,2577,2994,3.884571981
https://letterboxd.com/csi/film/elite-squad/rating-histogram/,Elite Squad,2007,115,José Padilha,Portuguese,Brazil,95,148,144,576,705,2832,4259,9162,3628,4343,3.916943457
https://letterboxd.com/csi/film/elizabeth/rating-histogram/,Elizabeth,1998,124,Shekhar Kapur,English,USA,21,115,169,904,1432,5567,5644,6107,1118,1408,3.501045141
https://letterboxd.com/csi/film/elle/rating-histogram/,Elle,2016,130,Paul Verhoeven,French,Belgium,357,596,532,1925,2453,7198,10338,16476,5918,3554,3.640282084
https://letterboxd.com/csi/film/elling/rating-histogram/,Elling,2001,89,Petter Næss,Norwegian,Norway,6,12,12,65,100,374,514,630,194,152,3.63623118
https://letterboxd.com/csi/film/elmer-gantry/rating-histogram/,Elmer Gantry,1960,146,Richard Brooks,English,USA,3,14,8,60,128,459,778,1133,396,255,3.758967223
https://letterboxd.com/csi/film/eloise-at-christmastime/rating-histogram/,Eloise at Christmastime,2003,89,Kevin Lima,English,USA,11,22,27,95,113,348,216,358,99,395,3.677553444
